id_cliente,DataNascimento,CPF,Nome,Email,Rua,Bairro,Cidade,Estado,CEP,funcional
C12618,1996-10-29,31572086408,Henrique da Rocha,umonteiro@gmail.com,Jardim Cauã Monteiro,Vila Aeroporto,Melo da Mata,MG,09952370,F0048
C12619,1988-12-05,36174092534,Dra. Ana Clara Rodrigues,znascimento@gomes.com,Aeroporto Fogaça,Atila De Paiva,Moraes de Minas,SP,02446326,F0010
C12620,1993-04-10,69405871366,Sra. Rebeca Mendes,dcostela@duarte.br,Praia Ryan da Mota,Pilar,Lopes dos Dourados,MG,46293504,F0027
C12621,1973-10-04,31925487628,Davi da Cunha,caldeiraotavio@sales.com,Residencial da Conceição,Paraíso,Freitas da Mata,PE,66659013,F0031
C12622,1970-12-18,96578341200,Isabelly Lima,da-luzmanuela@da.com,Esplanada da Rocha,Santa Lúcia,Cavalcanti do Campo,PE,83644747,F0032
C12623,1970-12-28,12405368790,Sra. Beatriz Jesus,razevedo@freitas.com,Parque Castro,Outro,Azevedo,SP,01320245,F0093
C12624,1982-09-14,07139256470,Elisa Fogaça,clara31@hotmail.com,Colônia da Rosa,Lagoinha,Nunes dos Dourados,BA,39650461,F0049
C12625,1952-12-13,40197285694,Nathan Alves,kalves@ferreira.org,Ladeira Azevedo,Vila União,Pinto,PR,28393739,F0040
C12626,1993-10-25,57683409120,Amanda Araújo,matheus10@bol.com.br,Setor de Lopes,Vila São Gabriel Jacui,das Neves,SC,60045380,F0055
C12627,1960-11-25,51247906876,Isis Aragão,almeidaana-livia@gmail.com,Morro de Sales,Santa Helena,Costela,SC,28564259,F0012
C12628,1987-04-04,10368924505,Thiago Oliveira,icorreia@ig.com.br,Área de da Cunha,Santa Cecilia,Martins dos Dourados,RS,50121287,F0022
C12629,1985-11-22,12840769387,Juan Nogueira,lais80@uol.com.br,Conjunto de Dias,Esperança,Farias da Mata,SC,07193353,F0064
C12630,1968-08-05,01852947667,Emanuella Caldeira,julianovaes@freitas.br,Rodovia Costela,Vila Madre Gertrudes 3ª Seção,Azevedo,PR,86075496,F0090
C12631,1955-09-30,83045962700,Srta. Alexia Jesus,luiz-otavio05@pinto.com,Parque Nicolas Novaes,Céu Azul,Rodrigues,SP,53104671,F0094
C12632,1993-08-20,95628713040,Ana Carolina Cardoso,anarocha@duarte.br,Travessa de da Conceição,Cinquentenário,Costa,MG,53360995,F0084
C12633,1950-07-19,68420197530,Lorena Silva,ddas-neves@yahoo.com.br,Jardim Nogueira,Atila De Paiva,Alves das Flores,RS,60276667,F0073
C12634,2001-01-15,96041275352,Joaquim Pereira,da-pazfernando@da.br,Conjunto Yuri Alves,Vila Esplanada,Novaes,SC,76091999,F0054
C12635,1978-06-04,31096824787,Dr. Anthony Peixoto,kcosta@yahoo.com.br,Rua Dias,Maria Virgínia,da Costa,BA,55562279,F0074
C12636,1999-06-05,95386017268,Juan Ferreira,da-cunhamarina@bol.com.br,Largo Lima,Vila Aeroporto Jaraguá,Peixoto do Amparo,SC,02483427,F0034
C12637,1951-06-04,14729503643,Kevin Rocha,nascimentoyago@cardoso.com,Vereda de Azevedo,Carlos Prates,Santos de Nascimento,SP,43832145,F0068
C12638,1968-10-25,59710846230,Kamilly Novaes,wsilva@bol.com.br,Viaduto Juliana Melo,Luxemburgo,Azevedo do Oeste,RS,76046548,F0030
C12639,1987-05-12,81396024778,Dra. Isadora Ferreira,juliana75@da.com,Vila Barros,Santa Sofia,Cavalcanti Paulista,RS,66563864,F0097
C12640,2000-05-14,96482317022,Raquel Oliveira,piresana-vitoria@ig.com.br,Morro Henrique Fernandes,Ipe,Rodrigues,MG,30949267,F0082
C12641,1983-01-28,65349107801,Emanuelly Caldeira,da-rosasarah@yahoo.com.br,Colônia de Viana,Morro Dos Macacos,Duarte de Campos,SP,31200244,F0074
C12642,1998-01-31,76205843153,Vitor Gabriel Ferreira,maria-ceciliada-cunha@ramos.com,Passarela de Rezende,Nossa Senhora Do Rosário,Costa de Moura,RJ,71130937,F0084
C12643,1951-02-18,46092318598,Natália da Rosa,manuela01@pereira.net,Lago Barbosa,Juliana,da Costa,PE,06507613,F0096
C12644,1959-09-04,03495168206,Carolina Costela,matheusmendes@da.br,Via Silva,Túnel De Ibirité,Correia das Flores,CE,50580827,F0019
C12645,1993-03-24,87356241919,Dr. Vicente Rocha,daniela74@peixoto.com,Avenida da Paz,Ipiranga,Rezende de Azevedo,MG,65779228,F0069
C12646,1976-01-13,79382061487,Sra. Alice Sales,camila52@rocha.br,Viela da Costa,Vila Calafate,Cunha Alegre,BA,73203311,F0054
C12647,1951-08-28,05316874900,Dr. João Miguel da Cunha,joao02@hotmail.com,Estrada de Costela,Cônego Pinheiro 2ª Seção,Moraes,RS,77360748,F0082
C12648,1951-05-02,65820471326,Davi Luiz Cunha,luigisouza@nascimento.br,Travessa Cardoso,Vila Aeroporto Jaraguá,Barros,RJ,62070823,F0094
C12649,1954-06-24,98754316057,Beatriz Viana,das-nevespietra@araujo.com,Feira Stella Santos,Conjunto Capitão Eduardo,Barros da Serra,RS,72521680,F0071
C12650,2003-07-15,74569108393,Maria Eduarda Teixeira,llima@bol.com.br,Vale Clarice da Mota,Cruzeiro,das Neves,MG,98969580,F0024
C12651,1972-02-23,30952186721,Emilly Castro,gcarvalho@sales.net,Ladeira Cardoso,Jardim Montanhês,Porto do Campo,PR,27072246,F0043
C12652,1986-10-06,94573012850,Enzo Moraes,noah61@hotmail.com,Alameda de Cardoso,Milionario,Teixeira,SC,25674554,F0012
C12653,2001-12-11,43590617810,Juliana Gomes,lais74@nascimento.br,Núcleo de Gonçalves,Vila Oeste,Cardoso Paulista,DF,93979610,F0037
C12654,1979-05-14,05438912750,Júlia da Conceição,pedro-lucascarvalho@da.br,Aeroporto Murilo Melo,Lajedo,Ferreira,CE,13779246,F0088
C12655,1993-08-07,70491562802,Olivia da Rocha,guilhermemartins@bol.com.br,Aeroporto Pinto,Caiçara - Adelaide,Novaes de Goiás,CE,95443740,F0099
C12656,1976-09-18,53149806224,Marcos Vinicius Moreira,sfreitas@hotmail.com,Parque Viana,Camponesa 2ª Seção,Lopes,PR,95751925,F0011
C12657,1963-08-26,05421639851,Rafaela Fernandes,caldeiramaysa@da.com,Sítio Cavalcanti,Nossa Senhora De Fátima,Cardoso,PR,29679178,F0066
C12658,1992-08-26,10593267443,Lara Ramos,zcostela@jesus.br,Fazenda de Nogueira,Vila Calafate,Silveira dos Dourados,PR,42878794,F0012
C12659,2006-02-21,49865310775,Noah Dias,souzaluiz-otavio@bol.com.br,Lago de Cardoso,Ademar Maldonado,Moreira,MG,23331896,F0030
C12660,1977-11-25,13096285489,Beatriz Cardoso,marianeda-costa@nunes.com,Pátio de Farias,Jardim São José,Moreira das Flores,BA,45352627,F0022
C12661,1961-06-19,93475601206,Larissa Gonçalves,igorteixeira@costela.com,Lago de Dias,Nova Vista,Campos da Mata,MG,10208306,F0026
C12662,1974-06-04,43209675856,Lucas Gabriel Nogueira,beatriz40@gomes.br,Setor de Campos,Corumbiara,Aragão,DF,44200438,F0066
C12663,1984-05-21,13527690859,Elisa da Costa,peixotomaysa@hotmail.com,Trecho Augusto Nogueira,Vila Suzana Primeira Seção,Santos de Pires,SC,31582761,F0077
C12664,1964-01-24,90517683202,Arthur Martins,da-rosamariana@costa.com,Pátio Santos,Barão Homem De Melo 1ª Seção,Gonçalves,CE,80803646,F0029
C12665,1952-12-28,35087291414,Ana Vieira,breno98@monteiro.net,Pátio de Barros,Jardim Felicidade,Aragão Verde,PE,52214252,F0099
C12666,1989-11-21,20479638187,João Gabriel Castro,njesus@gmail.com,Conjunto da Mata,Vila Das Oliveiras,Cardoso,PR,85434117,F0089
C12667,2001-03-22,25610837995,Luiz Miguel Monteiro,fernandesanthony@bol.com.br,Colônia da Cruz,Glória,da Rosa,RJ,32241164,F0060
C12668,2003-10-29,43019256780,Agatha Costela,qfreitas@barbosa.br,Viaduto de Cunha,Vila Engenho Nogueira,da Cunha Alegre,BA,21701634,F0072
C12669,1990-09-02,31489576282,Lorena Azevedo,correiapaulo@yahoo.com.br,Vale da Rocha,Etelvina Carneiro,Nunes,RJ,79580975,F0074
C12670,1992-10-07,09782146331,Maysa Silveira,novaessarah@hotmail.com,Chácara da Conceição,Braúnas,Aragão de Moraes,PE,17797407,F0043
C12671,1981-08-29,53640271980,Fernanda Nascimento,vcavalcanti@nogueira.net,Trevo de Fogaça,Vila Batik,Moura,RJ,57510423,F0003
C12672,1961-11-02,04619372552,Paulo Gomes,rezendejoao-vitor@yahoo.com.br,Loteamento de da Paz,Vila Nova Dos Milionarios,Melo das Pedras,PR,15807472,F0025
C12673,1970-05-14,34980675166,Diogo Teixeira,aliciaoliveira@ig.com.br,Colônia de Azevedo,Vila Sesc,Dias de Minas,PE,05384741,F0034
C12674,1950-11-22,18256493755,Vicente das Neves,evelynaraujo@hotmail.com,Via de Azevedo,Piratininga,Cardoso,CE,96065901,F0039
C12675,1949-07-14,15302789612,Sophie Gomes,caroline52@ig.com.br,Condomínio Ribeiro,Camponesa 2ª Seção,Almeida Grande,SP,95099506,F0054
C12676,1959-07-27,36894521042,Luiza Barros,erickribeiro@gmail.com,Loteamento de Pinto,Vera Cruz,da Mota de Rodrigues,SP,51609463,F0048
C12677,1975-09-22,90583741223,Sra. Yasmin Castro,aramos@gmail.com,Campo Vieira,Camponesa 1ª Seção,Aragão,MG,96734058,F0030
C12678,1981-05-25,27948013504,Davi Lucca da Paz,kaique69@yahoo.com.br,Sítio Isaac da Cunha,Santa Maria,Souza do Oeste,SP,17130724,F0009
C12679,1985-07-22,60275418308,Maria Clara Silveira,cecilia75@gmail.com,Pátio de Moreira,Vila Nova Cachoeirinha 1ª Seção,Gomes,PE,24507719,F0052
C12680,1950-06-17,01728453607,Stella Peixoto,ferreirarenan@uol.com.br,Viela Luiz Felipe Farias,Garças,Dias das Pedras,SC,99063792,F0049
C12681,1984-05-19,45837290656,Olivia Ramos,andrefernandes@gmail.com,Lago de da Cruz,Aarão Reis,da Paz de da Mota,RJ,66084118,F0089
C12682,1974-03-01,47965310848,Paulo Silveira,ana-beatrizcavalcanti@ig.com.br,Passarela Sarah Freitas,Jardinópolis,Almeida de da Mota,CE,79951699,F0016
C12683,1973-08-02,91875630295,Leandro das Neves,salesjoana@ig.com.br,Loteamento de da Costa,Jardim Montanhês,Cavalcanti,BA,96116115,F0096
C12684,1966-01-30,38920651795,Vinicius Almeida,xbarros@uol.com.br,Área Melo,Suzana,da Conceição,RJ,19856514,F0076
C12685,2002-08-04,34578620107,Mirella Cavalcanti,viniciuscardoso@nunes.br,Trevo Peixoto,Leonina,Costa,BA,50574837,F0024
C12686,1978-05-23,35784091620,Maria Sophia Aragão,da-cunhaarthur@souza.br,Praia de da Cunha,Nova America,Correia,PE,38743024,F0056
C12687,1964-06-30,94760521801,Alícia Nunes,ferreirayasmin@ig.com.br,Loteamento de Rodrigues,Buritis,Nunes,BA,88671163,F0070
C12688,1984-01-14,69352174070,Pedro Teixeira,gabrielda-conceicao@uol.com.br,Trevo Yuri Jesus,Monsenhor Messias,Ribeiro das Flores,RJ,93820013,F0004
C12689,1965-09-20,63502719470,Pietra Jesus,clara76@da.com,Estrada Cardoso,Nova America,Azevedo de Mendes,RJ,53254438,F0065
C12690,1992-04-02,47650831957,Antônio Moraes,pireskamilly@castro.br,Ladeira Yasmin Ribeiro,Boa União 2ª Seção,Almeida do Galho,MG,67619140,F0089
C12691,1983-07-15,26897015458,Yago Jesus,jda-rosa@cardoso.org,Estação Gomes,Vila São Geraldo,Silveira,PE,75728370,F0068
C12692,1960-12-08,27965413043,Maria Eduarda Novaes,qfarias@uol.com.br,Trevo Pires,Satelite,Caldeira de Correia,PR,88319030,F0010
C12693,1958-03-25,98324150633,Luna Santos,augustobarbosa@hotmail.com,Ladeira de da Costa,Caiçara - Adelaide,Correia do Norte,MG,81682887,F0076
C12694,1970-06-05,69852417002,João Felipe Ribeiro,joao-miguelvieira@yahoo.com.br,Jardim Cardoso,Alípio De Melo,Duarte,PR,40641035,F0089
C12695,1998-12-10,94721860501,Dr. Luiz Fernando Dias,enriconogueira@ig.com.br,Parque de Fernandes,União,Campos,MG,67440352,F0059
C12696,1959-09-13,92874056383,Gabrielly Ribeiro,dda-rocha@santos.net,Recanto de Correia,Conjunto São Francisco De Assis,Almeida,DF,12840991,F0036
C12697,1968-11-02,81706423535,Clarice Silveira,bryanduarte@da.net,Largo Moreira,Álvaro Camargos,Dias,CE,89984221,F0027
C12698,1992-12-11,84659021351,Júlia Viana,luiz-otavioaraujo@jesus.com,Setor de Jesus,Aguas Claras,Azevedo de da Rocha,BA,16238730,F0017
C12699,1970-09-14,35096182460,Dr. João Gabriel Barros,maria-ceciliacosta@da.com,Praia Alexandre Silveira,Cinquentenário,Gonçalves da Serra,CE,62587859,F0040
C12700,1955-09-22,01729583695,Dra. Kamilly Azevedo,mouraenzo@uol.com.br,Esplanada Novaes,Vila Santa Rosa,Campos da Praia,SC,59465659,F0039
C12701,1950-07-23,13654790801,Rafael Pires,eteixeira@rezende.com,Morro de Nascimento,Vila Mangueiras,Cunha de Rocha,PE,36671981,F0097
C12702,1980-07-15,46825017390,Sr. Noah Carvalho,dmonteiro@pereira.com,Feira Benjamin Azevedo,Nossa Senhora Da Aparecida,Carvalho,SP,03536095,F0007
C12703,1972-12-17,45187092685,Lucas Ribeiro,nicolaspires@fogaca.br,Distrito de Jesus,Vila Da Amizade,da Rocha do Sul,PE,43989524,F0069
C12704,2003-01-28,03962158405,Yasmin Freitas,elisasouza@moreira.br,Vale de Farias,São José,Aragão,BA,43123467,F0040
C12705,1951-01-28,08714593297,Luana Sales,kamilly66@aragao.net,Área Enrico Rocha,São Vicente,da Costa da Praia,SC,12357096,F0003
C12706,2005-10-12,76530824910,Kamilly Gomes,bmoraes@almeida.br,Morro Luna Caldeira,Carmo,Pereira,CE,40115520,F0063
C12707,1979-05-15,86741093575,Kamilly Ribeiro,leonardo37@yahoo.com.br,Morro Lima,Vila Maloca,Melo do Amparo,CE,96987091,F0039
C12708,1980-04-15,92135746061,Alexandre Duarte,dda-cunha@uol.com.br,Vereda Stephany Pinto,Marçola,Rezende de Goiás,RJ,05452541,F0096
C12709,1998-08-12,40153978279,Paulo Barbosa,gporto@bol.com.br,Trevo Silveira,Vista Alegre,Farias,CE,72129225,F0034
C12710,1976-01-28,70125964307,Emilly Freitas,fernandesana-sophia@da.net,Setor Silveira,Vila Petropolis,Nogueira dos Dourados,PE,66899888,F0003
C12711,1958-12-27,01763952886,Amanda Fernandes,vitor-hugo50@da.net,Chácara Luiza Campos,São Vicente,Castro,DF,08576660,F0081
C12712,1999-03-31,05184623906,Pietra Nunes,arthur35@da.com,Jardim Rocha,Campo Alegre,Aragão do Campo,RJ,28015813,F0063
C12713,1999-04-26,56327084974,Emanuelly da Cunha,lopesantonio@yahoo.com.br,Lago de Silveira,Conjunto Jatoba,Pereira das Flores,PE,56022975,F0071
C12714,1987-09-27,36509281406,Dr. Enrico Nascimento,teixeiraluiz-gustavo@yahoo.com.br,Parque Sales,Coqueiros,da Costa,DF,87118015,F0010
C12715,1981-03-18,86519420360,Davi Luiz Gomes,da-costabenjamin@gmail.com,Via Bruna Fernandes,Maria Tereza,Costela Grande,MG,96750684,F0083
C12716,1968-06-23,12604738562,Daniel Monteiro,davi-lucca45@ig.com.br,Travessa Sales,Barão Homem De Melo 1ª Seção,Dias do Campo,PR,27153934,F0084
C12717,1966-02-07,95287634056,Elisa Vieira,da-matapedro-miguel@bol.com.br,Residencial Farias,São Lucas,Ramos,MG,12085838,F0067
C12718,1981-06-02,28465310998,Maria Sophia Araújo,ramospedro-lucas@uol.com.br,Recanto de Campos,Baleia,Carvalho do Amparo,DF,35000590,F0098
C12719,1999-03-26,73219486509,Daniel da Costa,zferreira@mendes.br,Esplanada Caio Campos,Brasil Industrial,Costa de Caldeira,RJ,57605544,F0006
C12720,1981-01-27,38072695177,Sr. Joaquim Fernandes,davi-lucas36@uol.com.br,Fazenda das Neves,Santa Inês,Moreira,DF,97394751,F0035
C12721,1976-01-06,32864590115,Raquel Rezende,luiz-felipecostela@gmail.com,Trevo Porto,Marmiteiros,da Mata Paulista,PR,62151765,F0011
C12722,1982-08-15,25961408370,Nina Aragão,vfogaca@silveira.org,Praia Silva,Bonfim,da Cruz,PR,64299373,F0034
C12723,1997-04-11,63912587400,Emanuelly Caldeira,sda-costa@fogaca.br,Via Gomes,Alpes,Monteiro de da Paz,BA,50923311,F0057
C12724,2002-10-01,61250897386,Cecília Alves,vitorsouza@moreira.br,Favela de Fernandes,Conjunto Jardim Filadélfia,da Luz,RJ,01656331,F0019
C12725,1972-02-04,94065831270,Alexia Duarte,guilhermeda-costa@bol.com.br,Rodovia de Ferreira,Cidade Nova,Ramos de Araújo,RJ,81622069,F0030
C12726,1962-08-26,39682475155,Henrique Gomes,qcaldeira@melo.br,Estação de Farias,Olaria,Mendes,RJ,03622326,F0072
C12727,2005-02-03,60728934574,Lavínia Cardoso,osantos@da.br,Núcleo Yasmin Araújo,Vila Antena,Peixoto,RS,69665894,F0007
C12728,2006-05-23,40291768369,Sra. Alexia Nunes,cavalcanticlarice@alves.com,Colônia de Pinto,Cinquentenário,Rodrigues,SP,66359155,F0012
C12729,1951-09-30,15683479010,Pietra Cavalcanti,yda-rosa@dias.com,Conjunto de Silva,Minas Caixa,Cavalcanti da Praia,RJ,72169435,F0038
C12730,1996-01-20,91642035815,Ana Julia Nunes,thomasgomes@gmail.com,Jardim João Felipe Duarte,Engenho Nogueira,Costa,SC,06797211,F0026
C12731,1981-11-09,53207896456,Dr. Gustavo Henrique Barbosa,marcelacaldeira@pires.org,Quadra de Oliveira,Itatiaia,Moreira Grande,SC,31118668,F0072
C12732,2006-03-02,70648125335,Sr. Gabriel Silva,heloisaviana@viana.com,Parque Novaes,Atila De Paiva,Ferreira Alegre,MG,15268445,F0052
C12733,1990-04-12,12947605306,Paulo da Rosa,alicia69@yahoo.com.br,Lago de da Costa,Cenaculo,da Paz Paulista,DF,74679238,F0037
C12734,2007-05-06,40518967220,Kamilly Ferreira,costelamaite@cardoso.br,Praia Alves,Maria Goretti,da Cunha,SC,30755015,F0090
C12735,2001-03-01,54198067384,Matheus Monteiro,ocardoso@gmail.com,Setor de da Paz,Etelvina Carneiro,da Rosa,CE,64311501,F0053
C12736,1952-06-06,60158743920,Maria Alice Peixoto,da-mataaugusto@dias.br,Ladeira Lima,Vila São Gabriel,Ferreira,RJ,87180310,F0059
C12737,1950-05-03,42587609194,João Miguel Aragão,salescamila@gmail.com,Estrada de Sales,Oeste,da Cruz,RS,49254852,F0084
C12738,1977-01-31,48675132026,Thomas Campos,santosmurilo@yahoo.com.br,Fazenda Duarte,Vila São Dimas,Rezende,DF,79263167,F0014
C12739,2001-08-24,16029547399,Sr. Francisco Pinto,kamillycostela@sales.net,Conjunto Arthur Azevedo,Ventosa,Duarte de Santos,DF,87603853,F0077
C12740,1969-07-04,36879120431,Nathan Martins,fernandagoncalves@da.com,Conjunto Alícia Nunes,Maria Tereza,Azevedo do Norte,BA,36101819,F0036
C12741,1981-11-19,34250976106,Thomas Dias,da-cunhavitor-gabriel@yahoo.com.br,Morro Carvalho,Grota,Moreira do Galho,BA,37670653,F0027
C12742,1959-10-17,43021675999,Ana Lívia da Cruz,lucas-gabrielsales@duarte.br,Área Lima,Floramar,Aragão da Serra,CE,32247706,F0075
C12743,1976-03-23,59648123764,Letícia Freitas,samuelvieira@gmail.com,Quadra da Luz,Dona Clara,da Mota,RS,81456072,F0048
C12744,1992-10-24,65480917366,João Pedro Carvalho,emilly40@ramos.org,Via da Cunha,Brasil Industrial,Alves,DF,11658679,F0041
C12745,1951-07-28,15846903215,Felipe Gomes,fernando57@yahoo.com.br,Travessa Lívia Porto,Serrano,Moraes de Nascimento,RS,75494273,F0042
C12746,1952-12-24,21809634750,Maysa Pires,julia73@da.com,Feira Caldeira,Ipe,Peixoto,SP,36406452,F0083
C12747,1982-11-26,91768453209,Emilly Nogueira,giovannanascimento@santos.org,Trevo Murilo Martins,Minas Brasil,Pinto de Lima,MG,12977675,F0092
C12748,1984-10-07,25674093865,Kamilly Nogueira,pferreira@correia.com,Conjunto Alves,Vila Batik,Castro da Praia,RJ,44157149,F0048
C12749,1959-10-07,95813627464,Bruno Teixeira,fernandesaugusto@bol.com.br,Área Olivia Correia,Santa Margarida,Martins de Dias,CE,11523947,F0098
C12750,1996-09-18,15206379859,Ana Clara da Rosa,carvalholeticia@hotmail.com,Sítio Moura,João Alfredo,Moraes,DF,91082260,F0038
C12751,2002-07-20,16475908339,Gabriel da Paz,marina75@rodrigues.com,Área de Barbosa,Cinquentenário,Barros da Mata,PE,89324937,F0077
C12752,1969-06-28,72183506903,João Moreira,levi52@monteiro.br,Núcleo Letícia Araújo,Santa Tereza,Cardoso da Mata,SP,49806707,F0087
C12753,1982-12-31,04371892604,Ana Clara Cardoso,hfarias@costela.com,Alameda Raul Dias,João Paulo Ii,Dias de Cardoso,PR,09508318,F0088
C12754,2002-09-07,98163240750,Pietro Aragão,antonio07@yahoo.com.br,Condomínio Isis Araújo,Caiçara - Adelaide,Correia,DF,55285508,F0001
C12755,1987-09-08,25314980606,Lara Rocha,amandasales@melo.org,Núcleo Vieira,São Jorge 1ª Seção,Castro,CE,71209583,F0092
C12756,1999-09-23,17829364591,Vitória Costa,mnunes@da.org,Avenida da Costa,Vila Nova Cachoeirinha 2ª Seção,Carvalho,DF,77834577,F0042
C12757,1962-12-10,73549106270,Eduardo Castro,araujomaria-alice@ig.com.br,Viela Luiz Felipe Pinto,Vila Dos Anjos,Santos,BA,37642908,F0037
C12758,1989-11-28,27830946574,Isabel das Neves,teixeiramaria-julia@da.net,Vereda de Pinto,Beija Flor,Souza,SP,77896866,F0065
C12759,1966-03-10,15790284388,Diego Fernandes,martinsmaite@da.org,Passarela Carolina Ribeiro,Paquetá,Cavalcanti de Silveira,PR,15765009,F0075
C12760,1997-10-09,15672803407,Sra. Lara Rezende,rezendeleandro@lima.br,Travessa Silva,Alto Dos Pinheiros,Ribeiro,RJ,08490234,F0012
C12761,2000-04-05,78153640984,Larissa Viana,luiz-miguelteixeira@uol.com.br,Área Heloísa da Costa,Novo Aarão Reis,da Mota,RS,06368880,F0074
C12762,2000-02-08,24608395106,Luna Melo,da-costatheo@da.com,Distrito Costa,Xangri-Lá,Pires,PE,93050831,F0046
C12763,2004-11-13,12053846933,Dr. Enzo Gabriel Alves,andreviana@azevedo.com,Esplanada Clarice da Mata,Santa Monica,Pereira da Praia,SP,16448466,F0001
C12764,1967-12-23,91683450205,Dra. Larissa das Neves,sramos@bol.com.br,Rua de Pereira,Cardoso,Martins,RJ,99361221,F0057
C12765,1967-08-18,95708621494,Srta. Maria Clara Moraes,caiocardoso@moreira.br,Alameda Cardoso,São Paulo,da Costa de Pires,CE,09152939,F0039
C12766,1963-06-22,53760981259,Fernando Viana,bazevedo@nascimento.br,Vila Gonçalves,São Vicente,Rezende,RJ,18555984,F0096
C12767,1968-05-21,38562197491,Ana Vitória Freitas,daniel27@da.br,Via de da Paz,Alta Tensão 2ª Seção,Rezende,SP,51997814,F0043
C12768,2006-07-27,95162743070,Luiz Fernando Peixoto,souzaanthony@goncalves.net,Residencial Antônio Barbosa,Vila Nova,Farias de Pereira,MG,55726599,F0081
C12769,1981-02-15,30567428974,João Gabriel Souza,agathasales@ig.com.br,Recanto Felipe da Costa,Jardim Dos Comerciarios,Nunes,BA,52695968,F0001
C12770,1976-09-26,45307968175,Sarah Ribeiro,camposana-beatriz@bol.com.br,Setor de Ferreira,Vila Copasa,Ramos,BA,73632813,F0037
C12771,1957-11-13,15920673443,Heloísa Silva,ana-vitoriaazevedo@martins.org,Distrito Lopes,Liberdade,Nunes,PR,25401051,F0020
C12772,1962-09-18,39754681228,Antônio Viana,lopesbenjamin@ig.com.br,Recanto Nascimento,Senhor Dos Passos,Mendes,DF,13877382,F0063
C12773,1972-04-01,20746185308,Dra. Maria Vitória Alves,martinsana-vitoria@vieira.net,Quadra Luigi Silveira,Vila Olhos D'água,da Costa,SP,60608376,F0023
C12774,1978-06-25,61504837207,Ana Clara Oliveira,lais20@bol.com.br,Colônia Vinicius Silveira,Conjunto Celso Machado,das Neves,MG,75166923,F0049
C12775,1973-08-21,61739402804,Joaquim Oliveira,pereirahenrique@moreira.br,Colônia Viana,Conjunto Taquaril,da Luz,BA,24723961,F0080
C12776,1978-03-03,84031275617,Dr. Cauê Santos,mvieira@yahoo.com.br,Ladeira Levi Almeida,Cidade Jardim Taquaril,Lopes,RS,22153547,F0097
