num_conta,TipoConta,Saldo,DataAbertura
AC77472529,Conta PJ,2200.71,2021-02-19
AC27557889,Conta Corrente,1129.77,2021-07-04
AC75946663,Conta Corrente,1418.59,2021-11-25
AC78296843,Conta Pagamento,9766.43,2022-06-20
AC28764597,Conta Pagamento,5099.82,2023-04-06
AC86953109,Conta Pagamento,2129.64,2021-05-26
AC29065814,Conta PJ,13254.96,2023-02-05
AC10061816,Conta Corrente,8502.47,2022-03-12
AC33039541,Conta Digital,9871.39,2022-04-28
AC58456784,Conta Corrente,7846.71,2022-10-19
AC31466441,Conta Corrente,1737.22,2023-08-07
AC37239064,Conta Pagamento,2854.41,2021-03-19
AC20693426,Conta Digital,7818.17,2022-04-05
AC82817327,Conta Corrente,400.16,2021-04-18
AC65465521,Conta PJ,394.82,2021-12-05
AC79510945,Conta Digital,6649.56,2022-08-20
AC32206246,Conta Corrente,7640.3,2022-03-16
AC20606400,Conta Digital,9168.95,2022-01-17
AC25704350,Conta Corrente,2292.26,2022-06-07
AC48254191,Conta Corrente,4565.58,2022-08-05
AC98602363,Conta Corrente,18851.19,2023-10-13
AC56079475,Conta PJ,2634.68,2023-10-19
AC13783950,Conta Corrente,4867.55,2023-01-25
AC16137748,Conta Corrente,13849.59,2023-10-26
AC82428992,Conta Pagamento,2521.05,2021-10-01
AC98666717,Conta Pagamento,1017.05,2023-03-06
AC61170232,Conta Corrente,1341.68,2023-09-28
AC52202193,Conta Digital,3149.29,2022-02-11
AC78494185,Conta Corrente,3555.91,2023-12-06
AC36984523,Conta Digital,3952.23,2022-11-21
AC10277974,Conta Corrente,1091.37,2021-04-02
AC73108079,Conta Corrente,3945.39,2022-05-08
AC92438296,Conta Pagamento,10260.91,2023-11-17
AC78536019,Conta Corrente,6602.6,2022-01-20
AC19788314,Conta Digital,5011.13,2022-04-26
AC97004568,Conta Corrente,488.48,2021-09-26
AC28769734,Conta Corrente,10523.98,2023-12-16
AC93210192,Conta Corrente,5203.61,2022-12-10
AC60469002,Conta Pagamento,9287.21,2022-01-12
AC46918932,Conta Corrente,5850.59,2022-02-25
AC82239350,Conta Digital,7138.14,2023-07-19
AC88424334,Conta Pagamento,10147.0,2023-05-16
AC73160866,Conta Corrente,9892.35,2022-06-07
AC70288205,Conta Pagamento,15031.97,2023-01-04
AC17288417,Conta Corrente,2222.07,2021-05-06
AC69787563,Conta Corrente,7464.24,2022-11-15
AC40707088,Conta Corrente,13799.38,2023-11-22
AC98771043,Conta Pagamento,6767.26,2022-02-08
AC20981452,Conta Digital,15411.94,2023-03-27
AC73978209,Conta Corrente,838.08,2021-06-08
AC16858116,Conta Corrente,3829.44,2022-02-11
AC66892481,Conta Pagamento,6767.98,2022-10-20
AC33209345,Conta Corrente,2470.33,2021-07-24
AC17841406,Conta Corrente,14433.58,2023-09-11
AC22655290,Conta Corrente,6030.2,2022-01-25
AC78375650,Conta Pagamento,5727.42,2022-11-15
AC90124580,Conta Pagamento,2307.91,2021-04-19
AC81841606,Conta Corrente,1581.39,2023-10-03
AC91735309,Conta Corrente,12930.1,2023-08-27
AC63099846,Conta PJ,14210.85,2023-10-13
AC94013098,Conta Corrente,2484.71,2021-04-03
AC15584797,Conta Corrente,9688.39,2022-07-03
AC60508015,Conta PJ,8272.42,2023-02-03
AC25526326,Conta Digital,1095.52,2021-07-25
AC67506366,Conta Corrente,11505.3,2023-01-07
AC50379490,Conta Corrente,8153.05,2023-04-02
AC52603881,Conta Corrente,6714.41,2023-02-09
AC15054719,Conta Digital,18222.26,2023-07-22
AC98971809,Conta Digital,1090.53,2022-04-27
AC16049813,Conta Corrente,773.89,2021-03-26
AC45139805,Conta PJ,2682.03,2021-04-14
AC49615188,Conta PJ,1466.83,2022-06-23
AC77694709,Conta Pagamento,7281.4,2022-05-27
AC68359355,Conta Corrente,735.48,2021-12-02
AC68190807,Conta Digital,12103.59,2023-07-17
AC25749385,Conta Pagamento,2146.55,2021-04-01
AC85175505,Conta Digital,11264.46,2023-03-07
AC24286784,Conta Pagamento,1476.45,2021-04-20
AC82691801,Conta Corrente,535.13,2021-06-08
AC65656658,Conta Pagamento,11143.01,2023-12-07
AC58110859,Conta Corrente,1498.02,2023-11-08
AC75120010,Conta Corrente,8701.19,2022-08-07
AC57758027,Conta Corrente,4809.5,2023-01-15
AC29174692,Conta Digital,1977.59,2021-06-05
AC40108572,Conta PJ,1812.56,2022-04-23
AC42745927,Conta Pagamento,3621.39,2023-05-15
AC29214179,Conta Pagamento,1617.41,2022-08-06
AC64355226,Conta Digital,9526.08,2022-12-02
AC44736881,Conta Pagamento,4918.66,2022-11-02
AC61500516,Conta Corrente,4618.14,2023-10-20
AC11813265,Conta Corrente,14376.73,2023-11-18
AC49897591,Conta Corrente,9790.21,2022-12-25
AC49724150,Conta Digital,5922.21,2023-06-28
AC56756745,Conta Corrente,477.19,2021-03-15
AC54148494,Conta Pagamento,17523.52,2023-02-04
AC77312481,Conta Corrente,2535.22,2022-09-07
AC49364490,Conta Corrente,7132.39,2023-01-12
AC41664600,Conta Digital,4121.12,2022-10-24
AC35768310,Conta Pagamento,1997.66,2022-04-08
AC17179397,Conta PJ,2885.74,2021-05-01
AC10914809,Conta Pagamento,8843.53,2022-01-02
AC80423579,Conta Pagamento,12174.56,2023-10-18
AC25467321,Conta Digital,4237.97,2022-10-10
AC11848173,Conta Corrente,2872.83,2021-08-27
AC99055352,Conta Pagamento,2451.64,2021-07-05
AC87548304,Conta Pagamento,3353.0,2022-06-12
AC56208333,Conta Digital,6570.73,2022-04-07
AC46513849,Conta Digital,6201.12,2022-08-08
AC22681142,Conta Corrente,2086.33,2021-12-12
AC32586068,Conta Pagamento,6321.52,2022-05-26
AC32694565,Conta Pagamento,3600.45,2022-07-17
AC80714272,Conta Pagamento,9337.68,2023-04-15
AC62750644,Conta Corrente,8764.12,2022-04-28
AC74858858,Conta Corrente,1102.97,2022-10-05
AC52934156,Conta PJ,12420.08,2023-08-21
AC98705339,Conta Corrente,8433.33,2023-07-10
AC11238852,Conta Pagamento,13623.18,2023-06-04
AC36716537,Conta Corrente,645.78,2021-11-28
AC25617145,Conta Corrente,807.8,2022-10-07
AC16321115,Conta Digital,10258.08,2023-04-14
AC76548552,Conta Corrente,2393.38,2023-11-04
AC95620428,Conta Corrente,11323.48,2023-06-27
AC53267853,Conta Corrente,363.59,2021-08-02
AC99574160,Conta Corrente,16512.52,2023-03-22
AC66583187,Conta Corrente,7360.77,2022-09-15
AC46730189,Conta Pagamento,1767.13,2022-05-23
AC67641797,Conta Corrente,4475.17,2022-08-08
AC29954852,Conta Corrente,8802.67,2023-04-26
AC32283134,Conta Digital,4588.22,2022-11-15
AC34004337,Conta Pagamento,1463.68,2021-06-20
AC56409255,Conta Corrente,6832.28,2022-08-16
AC91453244,Conta Digital,108.04,2021-09-19
AC44251875,Conta Digital,7421.8,2022-09-25
AC47018277,Conta Corrente,2320.84,2021-07-21
AC67057819,Conta Pagamento,5903.12,2022-02-27
AC23512377,Conta Corrente,3224.85,2023-04-10
AC91975041,Conta Corrente,284.92,2021-05-18
AC20339931,Conta Corrente,70.51,2021-09-24
AC95614867,Conta Pagamento,18067.54,2023-04-12
AC37239324,Conta Pagamento,8676.56,2022-04-08
AC47023692,Conta Corrente,6095.25,2022-12-05
AC41226777,Conta Digital,15682.14,2023-12-11
AC85374971,Conta Digital,1874.72,2022-07-14
AC58625725,Conta Pagamento,7178.78,2022-11-12
AC28670281,Conta PJ,3746.01,2022-04-11
AC43448372,Conta Corrente,10283.07,2023-12-24
AC56380873,Conta Pagamento,1497.6,2023-10-11
AC89113428,Conta Corrente,15932.97,2023-03-18
AC40322127,Conta Corrente,9071.09,2023-08-17
AC38793234,Conta Pagamento,4992.82,2022-02-22
AC96171503,Conta Pagamento,13541.39,2023-09-26
AC99907198,Conta Pagamento,1365.12,2021-03-26
AC58152152,Conta Pagamento,6574.03,2022-09-01
AC12770120,Conta Corrente,5815.1,2023-12-28
AC23931510,Conta Corrente,5076.93,2022-09-10
AC74083952,Conta Pagamento,6943.21,2023-09-01
AC26877121,Conta Corrente,7786.3,2022-07-19
AC64621356,Conta Corrente,1590.72,2022-08-18
AC16479777,Conta Corrente,2888.56,2021-03-24
AC58250616,Conta Corrente,3976.95,2022-12-28
AC41029022,Conta PJ,1541.75,2021-06-21
AC47001377,Conta Corrente,2792.4,2021-07-03
AC96164765,Conta Digital,13465.58,2023-11-10
AC72386075,Conta PJ,9769.02,2022-09-18
AC14558144,Conta Corrente,11866.47,2023-05-16
AC55853314,Conta Corrente,9105.98,2022-07-10
AC14442347,Conta Digital,7867.15,2022-01-09
AC98922191,Conta Digital,7544.5,2023-01-08
AC71744640,Conta Corrente,8404.78,2023-06-21
AC19076974,Conta Corrente,1583.53,2021-02-10
AC81966062,Conta Pagamento,2715.37,2022-04-15
AC41120297,Conta Corrente,1609.24,2021-04-13
AC87738862,Conta Corrente,2225.56,2022-01-06
AC76279180,Conta Corrente,1336.11,2022-08-05
AC58852425,Conta Corrente,5627.3,2022-07-04
AC52462216,Conta Pagamento,8646.08,2022-09-25
AC75057354,Conta Pagamento,2169.38,2021-08-03
AC62925502,Conta Digital,1859.05,2021-09-08
AC91291857,Conta Corrente,15208.51,2023-12-12
AC73549932,Conta Corrente,173.63,2021-10-18
AC98239767,Conta Corrente,3787.24,2022-06-19
AC27458448,Conta Digital,4465.49,2022-04-07
AC36678958,Conta Pagamento,1985.07,2023-06-24
AC52110469,Conta PJ,1907.97,2023-06-21
AC77505522,Conta Pagamento,5598.84,2023-11-05
AC89969062,Conta Corrente,2201.8,2021-02-23
AC54412236,Conta Digital,7956.47,2022-09-21
AC97551573,Conta Pagamento,604.59,2022-02-01
AC33377764,Conta Pagamento,6844.75,2022-08-05
AC87270555,Conta Corrente,17761.34,2023-02-12
AC60245685,Conta Corrente,2688.72,2021-11-22
AC97005654,Conta Corrente,4353.0,2022-03-16
AC24858136,Conta Corrente,1832.47,2021-05-16
AC81960820,Conta Corrente,9974.38,2023-03-14
AC36139227,Conta Corrente,1052.48,2023-06-10
AC36152327,Conta Corrente,2918.23,2022-03-13
AC90386608,Conta Pagamento,4901.52,2022-04-05
AC99524092,Conta Corrente,2082.48,2022-05-11
AC49713962,Conta Digital,12822.04,2023-09-04
AC33089188,Conta Digital,344.9,2021-09-26
AC51191800,Conta Digital,7958.49,2022-09-27
AC31315434,Conta Corrente,3769.62,2022-08-10
AC17030910,Conta Digital,586.23,2022-12-27
AC51116177,Conta PJ,7469.86,2022-08-25
AC66112986,Conta Digital,673.87,2022-04-23
AC82916123,Conta Pagamento,5717.21,2022-12-12
AC63176168,Conta Pagamento,7050.35,2022-09-08
AC67686389,Conta Pagamento,2777.24,2022-10-11
AC22346632,Conta Corrente,4720.49,2022-12-27
AC47897616,Conta Corrente,8722.22,2023-04-06
AC80473788,Conta Digital,10180.14,2023-05-24
AC59801809,Conta Corrente,2966.29,2022-08-25
AC56650729,Conta Pagamento,6132.4,2022-11-02
AC22207870,Conta Pagamento,3836.33,2022-08-19
AC33053209,Conta PJ,5877.58,2023-08-05
AC17000026,Conta Corrente,5106.64,2023-05-21
AC92044061,Conta Corrente,6214.28,2022-03-08
AC27557459,Conta Corrente,9291.21,2022-05-18
AC55309158,Conta Pagamento,7902.33,2023-07-26
AC15069397,Conta Corrente,5717.62,2022-03-27
AC68096991,Conta Digital,8943.41,2022-05-07
AC19912710,Conta PJ,6930.49,2022-04-26
AC71849485,Conta Pagamento,2504.13,2021-05-21
AC59142246,Conta Corrente,1127.91,2021-03-13
AC90165679,Conta Pagamento,14177.28,2023-03-18
AC29981506,Conta PJ,2681.22,2023-06-10
AC61570503,Conta PJ,12646.69,2023-06-20
AC64620842,Conta PJ,10909.45,2023-08-06
AC78949489,Conta Corrente,1113.44,2021-10-12
AC61558548,Conta Corrente,526.1,2021-01-14
AC12844965,Conta Corrente,559.91,2021-06-04
AC56205148,Conta Pagamento,5229.93,2023-05-20
AC52064391,Conta Pagamento,5701.7,2022-04-16
AC98801803,Conta Corrente,2770.45,2022-03-06
AC61899366,Conta Corrente,6929.27,2022-02-23
AC70304535,Conta Corrente,642.95,2022-09-25
AC66671456,Conta Corrente,6902.73,2022-04-14
AC12197744,Conta Pagamento,620.44,2021-10-15
AC29504101,Conta Pagamento,2138.56,2021-03-04
AC55497225,Conta Pagamento,8685.81,2022-03-07
AC10269157,Conta Corrente,628.69,2021-07-03
AC77378044,Conta PJ,8854.51,2022-06-22
AC28708647,Conta Pagamento,4734.81,2022-01-28
AC96001873,Conta Corrente,2051.6,2021-04-28
AC72493167,Conta Digital,5846.58,2022-08-27
AC90540358,Conta Pagamento,8573.6,2023-04-19
AC64314672,Conta Pagamento,1478.39,2022-04-06
AC43388107,Conta Corrente,18708.42,2023-10-02
AC32387294,Conta Pagamento,1592.08,2022-12-14
AC51810917,Conta Corrente,18375.12,2023-03-24
AC15527063,Conta Pagamento,8126.63,2022-03-02
AC62356925,Conta Pagamento,9131.02,2022-03-03
AC48070782,Conta Digital,2489.65,2021-09-27
AC24587469,Conta Corrente,6380.94,2022-05-13
AC26995799,Conta Digital,3582.76,2022-07-03
AC53445366,Conta PJ,4329.03,2023-06-24
AC86653913,Conta Digital,8655.7,2022-11-13
AC78395682,Conta PJ,1884.71,2021-03-25
AC84107109,Conta Pagamento,1900.03,2021-09-23
AC99349086,Conta Corrente,7783.44,2022-04-11
AC28900786,Conta Corrente,2713.0,2022-07-05
AC41394487,Conta Pagamento,5149.19,2022-01-04
AC51874732,Conta Digital,1848.32,2023-10-18
AC17169663,Conta Pagamento,4146.7,2022-10-26
AC21268297,Conta Digital,8733.56,2022-03-26
AC41774381,Conta Corrente,16202.99,2023-11-10
AC21953924,Conta Corrente,6235.07,2022-08-06
AC33044234,Conta Pagamento,4014.05,2022-09-02
AC81121469,Conta Corrente,7499.28,2022-06-11
AC31880267,Conta Pagamento,1312.47,2023-08-25
AC76940784,Conta PJ,910.43,2021-06-26
AC87573132,Conta Corrente,7312.64,2022-02-07
AC93493372,Conta Pagamento,9869.51,2023-05-27
AC34952597,Conta Corrente,488.98,2021-10-28
AC79747569,Conta Pagamento,1050.15,2021-08-09
AC41805753,Conta Digital,9560.1,2023-04-28
AC60763271,Conta Pagamento,523.5,2021-06-15
AC47048102,Conta Corrente,2483.3,2021-03-11
AC28289838,Conta Corrente,1941.72,2021-08-24
AC24822434,Conta Corrente,9091.37,2022-01-27
AC97175599,Conta PJ,2797.65,2022-04-10
AC87423169,Conta Pagamento,7768.89,2023-05-15
AC93960382,Conta Digital,8967.98,2022-02-26
AC50670711,Conta Pagamento,2163.19,2021-04-17
AC81619889,Conta Digital,11954.35,2023-10-10
AC76425427,Conta Corrente,8451.87,2022-12-16
AC88650474,Conta Corrente,8310.11,2022-06-13
AC20774067,Conta Pagamento,1253.03,2022-12-28
AC59076050,Conta Corrente,14567.33,2023-10-21
AC31436569,Conta PJ,1546.27,2021-08-10
AC67925638,Conta Digital,10334.52,2023-09-20
AC50060966,Conta Pagamento,2932.09,2023-08-28
AC31505598,Conta Digital,709.81,2021-11-04
AC65402841,Conta Corrente,6996.39,2022-04-04
AC44430921,Conta Corrente,7663.33,2022-11-27
AC66978831,Conta Corrente,14508.23,2023-10-07
AC12398763,Conta Digital,2654.48,2023-01-14
AC82816719,Conta PJ,912.49,2021-03-01
AC67052865,Conta Corrente,4067.64,2022-09-20
AC64094407,Conta Corrente,6214.2,2022-09-03
AC26338030,Conta Digital,2464.03,2022-07-21
AC10100950,Conta Pagamento,595.58,2021-07-19
AC43328850,Conta Pagamento,7139.02,2023-08-13
AC76458976,Conta Pagamento,11079.68,2023-07-14
AC84349799,Conta Corrente,13086.48,2023-04-01
AC73712434,Conta Corrente,803.7,2022-05-08
AC54245142,Conta Corrente,2170.88,2021-08-22
AC22361422,Conta Corrente,5833.34,2023-02-16
AC51621695,Conta Pagamento,829.54,2021-09-11
AC45113133,Conta Corrente,5965.4,2022-04-01
AC79421297,Conta Corrente,808.89,2022-11-06
AC87320119,Conta Corrente,3242.62,2022-05-10
AC78510411,Conta Corrente,5312.23,2023-11-24
AC88741961,Conta Corrente,1802.83,2022-08-14
AC83129678,Conta Pagamento,3165.28,2022-04-09
AC37814910,Conta Digital,2901.16,2021-05-20
AC39360570,Conta Pagamento,4729.05,2023-12-23
AC35405540,Conta Pagamento,2114.65,2021-07-05
AC49723012,Conta PJ,15509.66,2023-05-13
AC53869520,Conta PJ,5408.64,2023-11-09
AC66374952,Conta Corrente,2549.28,2021-08-06
AC52056287,Conta Corrente,9374.87,2022-10-27
AC66218173,Conta Corrente,847.87,2022-08-04
AC77484956,Conta Digital,5667.03,2022-01-14
AC33037495,Conta Pagamento,18886.05,2023-11-12
AC80821715,Conta Corrente,1915.93,2022-05-26
AC97999395,Conta Corrente,1437.51,2021-01-12
AC34538639,Conta Corrente,853.23,2021-02-12
AC21072879,Conta Corrente,18611.99,2023-07-05
AC47054064,Conta Corrente,3645.44,2022-07-04
AC67347184,Conta Digital,1081.3,2022-05-16
AC75527363,Conta PJ,4853.49,2022-04-22
AC91228370,Conta Pagamento,7827.55,2023-11-08
AC11880060,Conta Pagamento,4594.82,2022-04-27
AC16303690,Conta Corrente,18224.95,2023-03-28
AC36906865,Conta Digital,14142.52,2023-10-17
AC80462509,Conta Corrente,18240.95,2023-01-25
AC69453996,Conta Corrente,8865.19,2022-12-04
AC10083398,Conta PJ,2167.48,2022-07-24
AC48752820,Conta Pagamento,330.68,2021-11-06
AC17067513,Conta Corrente,469.04,2021-01-22
AC31370154,Conta Corrente,4799.77,2022-12-11
AC81510008,Conta Corrente,2980.21,2021-01-28
AC53647606,Conta Corrente,424.87,2021-10-10
AC92222066,Conta Pagamento,14938.92,2023-11-08
AC74940519,Conta PJ,2930.74,2021-12-23
AC28479649,Conta Pagamento,2193.64,2022-06-04
AC39224825,Conta Corrente,2809.1,2021-06-03
AC15189218,Conta Digital,1534.21,2023-02-20
AC28113518,Conta Pagamento,4274.62,2022-07-15
AC72983066,Conta Pagamento,1486.04,2021-12-08
AC81682840,Conta Digital,598.09,2022-07-17
AC27680580,Conta Pagamento,3848.41,2022-05-24
AC38162159,Conta Corrente,9615.58,2022-07-02
AC41181093,Conta Pagamento,1614.48,2022-09-02
AC20055723,Conta Corrente,2729.79,2022-03-14
AC85745398,Conta Corrente,9795.34,2023-04-16
AC81204339,Conta Corrente,15317.03,2023-06-10
AC23586028,Conta Corrente,4764.82,2022-08-15
AC60355018,Conta Corrente,17098.66,2023-02-07
AC12315775,Conta PJ,2506.0,2021-12-26
AC52078429,Conta Corrente,16476.89,2023-10-08
AC13051151,Conta Pagamento,2046.44,2022-01-03
AC95041005,Conta Pagamento,1892.61,2022-06-11
AC72188957,Conta Digital,4042.74,2022-06-09
AC52167254,Conta Digital,6258.39,2022-02-16
AC80897255,Conta Pagamento,2787.87,2023-05-26
AC24595243,Conta PJ,15099.41,2023-06-14
AC57224243,Conta Pagamento,3154.89,2023-06-11
AC71325465,Conta Digital,8067.93,2022-07-19
AC62433119,Conta Corrente,5894.29,2022-12-28
AC99063366,Conta Pagamento,581.29,2021-09-25
AC60235550,Conta Corrente,1662.09,2021-07-18
AC38388152,Conta Pagamento,3073.12,2022-03-12
AC83937548,Conta Corrente,17525.89,2023-07-13
AC46348428,Conta Digital,702.98,2021-07-05
AC96667877,Conta Digital,13039.83,2023-05-03
AC89117151,Conta Pagamento,4553.21,2022-03-23
AC16054047,Conta Pagamento,7067.59,2022-11-18
AC98349439,Conta Pagamento,225.52,2021-05-02
AC26207841,Conta PJ,922.39,2021-09-19
AC71960224,Conta Pagamento,2655.18,2022-10-25
AC45797047,Conta Corrente,643.43,2021-11-19
AC66791416,Conta Pagamento,1228.96,2021-09-14
AC52668054,Conta Pagamento,9058.47,2023-01-10
AC52551312,Conta Pagamento,11223.41,2023-06-01
AC95113097,Conta Digital,1267.8,2021-06-08
AC58971921,Conta Pagamento,4226.21,2022-02-26
AC50033590,Conta Corrente,9147.99,2022-12-25
AC69356826,Conta Corrente,5390.44,2022-12-12
AC98965148,Conta Digital,4216.89,2022-08-22
AC86525613,Conta Corrente,5564.25,2022-02-11
AC11549216,Conta Digital,18158.88,2023-04-20
AC57850531,Conta Pagamento,6946.67,2022-11-18
AC27568766,Conta Corrente,17453.09,2023-07-04
AC79887210,Conta Pagamento,764.28,2021-07-04
AC39493451,Conta Corrente,6267.62,2022-12-04
AC68390780,Conta Corrente,19179.63,2023-02-22
AC64583410,Conta Pagamento,2717.32,2021-07-15
AC17804649,Conta Pagamento,5185.76,2023-07-09
AC64425749,Conta PJ,5140.27,2022-12-01
AC92496622,Conta Corrente,2509.0,2021-07-19
AC46289267,Conta Digital,5410.26,2022-10-25
AC30347253,Conta Digital,1367.38,2021-09-17
AC14343448,Conta Corrente,4379.45,2023-10-16
AC81566621,Conta Pagamento,561.63,2022-11-27
AC51664114,Conta Corrente,1041.45,2023-05-02
AC67215536,Conta Corrente,2758.28,2021-04-01
AC21257590,Conta Digital,702.16,2021-07-23
AC47719328,Conta PJ,10666.41,2023-08-23
AC98480307,Conta Corrente,1248.83,2021-07-17
AC27461381,Conta Pagamento,9362.56,2022-10-25
AC22479429,Conta Corrente,5761.89,2022-11-14
AC41568774,Conta Pagamento,1304.23,2022-06-20
AC13207405,Conta Corrente,800.25,2021-06-01
AC11518634,Conta Digital,5799.6,2023-04-07
AC39646539,Conta Digital,1294.84,2021-04-07
AC88000511,Conta Pagamento,1356.65,2023-06-18
AC48774179,Conta PJ,7785.64,2022-06-25
AC68452255,Conta Corrente,4547.61,2022-01-12
AC91062300,Conta Pagamento,8102.5,2022-06-16
AC70349074,Conta Corrente,3496.08,2022-04-15
AC43238563,Conta Corrente,9877.22,2022-05-16
AC83229562,Conta Digital,6821.42,2022-05-21
AC62339900,Conta Digital,8539.71,2023-12-12
AC84746515,Conta Corrente,6777.91,2023-05-16
AC21871169,Conta Corrente,2745.5,2021-10-15
AC30034743,Conta Digital,443.12,2021-09-21
AC63272892,Conta Corrente,9816.14,2022-05-03
AC40973123,Conta Digital,5133.69,2022-07-20
AC98544309,Conta PJ,8575.81,2022-05-20
AC49537029,Conta Corrente,9852.15,2023-09-19
AC65975110,Conta Pagamento,2603.24,2022-10-07
AC72870288,Conta Corrente,2578.22,2023-12-06
AC74416706,Conta Digital,4372.71,2023-02-24
AC82054913,Conta Corrente,4082.41,2023-08-07
AC98653160,Conta Pagamento,18052.25,2023-07-13
AC86223027,Conta Pagamento,1881.37,2021-06-20
AC90555212,Conta Digital,1857.76,2022-05-08
AC84832232,Conta Digital,10408.1,2023-11-11
AC31400538,Conta Corrente,4822.89,2023-03-04
AC41633338,Conta Digital,8302.87,2022-09-05
AC57380644,Conta Corrente,1726.31,2022-03-11
AC95487528,Conta Corrente,1601.34,2021-04-03
AC18083734,Conta Corrente,4532.78,2022-03-23
AC68834291,Conta Digital,1310.25,2021-07-13
AC33305281,Conta Corrente,15598.37,2023-04-09
AC18153694,Conta Corrente,1294.48,2022-02-12
AC88848722,Conta Digital,4186.0,2022-07-08
AC43303889,Conta Pagamento,3031.26,2022-07-27
AC42601335,Conta Pagamento,13236.09,2023-06-25
AC96252753,Conta Pagamento,1468.37,2021-03-15
AC49779167,Conta Corrente,4231.02,2023-11-15
AC94076412,Conta Corrente,7908.23,2022-09-03
AC92716689,Conta Pagamento,461.89,2021-01-12
AC96241593,Conta Digital,2402.9,2021-04-07
AC57704636,Conta Corrente,4858.96,2023-10-12
AC22364383,Conta Digital,9533.44,2022-03-05
AC88071264,Conta Digital,19481.9,2023-07-27
AC33484167,Conta Pagamento,4439.9,2022-11-20
AC24358661,Conta Digital,546.74,2022-03-08
AC81668314,Conta PJ,4107.11,2023-01-06
AC23382456,Conta Pagamento,3003.97,2022-08-04
AC18001502,Conta Corrente,7651.24,2023-01-19
AC64102287,Conta Digital,19397.27,2023-01-22
AC51927149,Conta Pagamento,17274.78,2023-11-03
AC80050555,Conta Corrente,8078.59,2023-01-24
AC91784090,Conta Digital,15018.42,2023-03-02
AC37991249,Conta Corrente,1867.73,2021-05-12
AC98991346,Conta Pagamento,1399.59,2022-05-21
AC59445061,Conta Corrente,7062.07,2022-08-06
AC72576337,Conta Corrente,1505.56,2022-05-03
AC43440420,Conta Corrente,8648.51,2022-09-28
